website,web_ip_addr,web_host_comp,web_host_country,web_host_city
shoppremiumoutlets.com,23.227.38.65,"Shopify, Inc",Canada,none
bitetoothpastebits.com,23.227.38.69,"Shopify, Inc",Canada,none
dailyecom.com,23.227.38.72,"Shopify, Inc",Canada,none
smockingbirdkids.com,23.227.38.65,"Shopify, Inc",Canada,none
bluemercury.com,23.227.38.65,"Shopify, Inc",Canada,none
qbedding.com,23.227.38.32,"Shopify, Inc",Canada,none
knockaround.com,23.227.38.32,"Shopify, Inc",Canada,none
clubnever.com,23.227.38.32,"Shopify, Inc",Canada,none
fromourplace.com,23.227.38.32,"Shopify, Inc",Canada,none
soylent.com,23.227.38.32,"Shopify, Inc",Canada,none
derbesteproduktsieger.com,23.227.38.65,"Shopify, Inc",Canada,none
wildone.com,23.227.38.32,"Shopify, Inc",Canada,none
selfrelianceoutfitters.com,23.227.38.32,"Shopify, Inc",Canada,none
novel3d.com,23.227.38.32,"Shopify, Inc",Canada,none
yourbestfriendshop.com,23.227.38.65,"Shopify, Inc",Canada,none
cosette.com.au,23.227.38.32,"Shopify, Inc",Canada,none
damskobikes.com,23.227.38.65,"Shopify, Inc",Canada,none
youngla.com,23.227.38.32,"Shopify, Inc",Canada,none
envelope.co.jp,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
helixsleep.com,23.227.38.32,"Shopify, Inc",Canada,none
vergegirl.com,23.227.38.32,"Shopify, Inc",Canada,none
elietahari.com,23.227.38.65,"Shopify, Inc",Canada,none
perryellis.com,23.227.38.65,"Shopify, Inc",Canada,none
fancii.com,23.227.38.32,"Shopify, Inc",Canada,none
fenixfatalist.com,23.227.38.71,"Shopify, Inc",Canada,none
eightvape.com,23.227.38.32,"Shopify, Inc",Canada,none
verterra.com,23.227.38.74,"Shopify, Inc",Canada,none
fashionary.org,23.227.38.32,"Shopify, Inc",Canada,none
shopnfts.net,23.227.38.65,"Shopify, Inc",Canada,none
getrocketbook.com,23.227.38.32,"Shopify, Inc",Canada,none
melin.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
thegldshop.com,23.227.38.74,"Shopify, Inc",Canada,none
koredake.co.jp,23.227.38.65,"Shopify, Inc",Canada,none
genialbau.com,23.227.38.74,"Shopify, Inc",Canada,none
unique-vintage.com,23.227.38.32,"Shopify, Inc",Canada,none
vivalavika.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
favesbeauty.com,23.227.38.65,"Shopify, Inc",Canada,none
thespicehouse.com,23.227.38.32,"Shopify, Inc",Canada,none
gravityblankets.com,23.227.38.32,"Shopify, Inc",Canada,none
eliteelevensporting.com,23.227.38.32,"Shopify, Inc",Canada,none
jimmyjazz.com,23.227.38.65,"Shopify, Inc",Canada,none
lamy.jp,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
northpeaks.de,23.227.38.32,"Shopify, Inc",Canada,none
beekman1802.com,23.227.38.32,"Shopify, Inc",Canada,none
washerz.co,23.227.38.32,"Shopify, Inc",Canada,none
firstsupplycoffee.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
rubberstamps.com,23.227.38.32,"Shopify, Inc",Canada,none
stylemeghd.com,23.227.38.32,"Shopify, Inc",Canada,none
gojoyfulveneers.com,23.227.38.65,"Shopify, Inc",Canada,none
shethinx.com,23.227.38.74,"Shopify, Inc",Canada,none
simonett.us,23.227.38.32,"Shopify, Inc",Canada,none
pinpointrc.com,23.227.38.73,"Shopify, Inc",Canada,none
rothys.com,23.227.38.65,"Shopify, Inc",Canada,none
zarifausa.com,23.227.38.74,"Shopify, Inc",Canada,none
fltool.jp,23.227.38.32,"Shopify, Inc",Canada,none
solidandstriped.com,23.227.38.32,"Shopify, Inc",Canada,none
irestorelaser.com,23.227.38.32,"Shopify, Inc",Canada,none
shinesty.com,23.227.38.32,"Shopify, Inc",Canada,none
gfuel.com,23.227.38.32,"Shopify, Inc",Canada,none
drinkolipop.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
speichenshop24.de,23.227.38.32,"Shopify, Inc",Canada,none
elevatedfaith.com,23.227.38.32,"Shopify, Inc",Canada,none
credobeauty.com,23.227.38.32,"Shopify, Inc",Canada,none
frontier-trade.jp,23.227.38.65,"Shopify, Inc",Canada,none
deathwishcoffee.com,23.227.38.74,"Shopify, Inc",Canada,none
peakdesign.com,23.227.38.32,"Shopify, Inc",Canada,none
rayconglobal.com,23.227.38.32,"Shopify, Inc",Canada,none
timbuk2.com,23.227.38.32,"Shopify, Inc",Canada,none
rekitch.co,23.227.38.36,"Shopify, Inc",Canada,none
streetsociety.de,23.227.38.65,"Shopify, Inc",Canada,none
oduwamarketplace.com,23.227.38.65,"Shopify, Inc",Canada,none
top-pearls.com,23.227.38.66,"Shopify, Inc",Canada,none
greenergrove.com,23.227.38.32,"Shopify, Inc",Canada,none
tableclothsfactory.com,23.227.38.32,"Shopify, Inc",Canada,none
shadyrays.com,23.227.38.32,"Shopify, Inc",Canada,none
sakara.com,23.227.38.32,"Shopify, Inc",Canada,none
dressbarn.com,23.227.38.74,"Shopify, Inc",Canada,none
naturalbabyshower.co.uk,23.227.38.32,"Shopify, Inc",Canada,none
westbarnco.com,23.227.38.32,"Shopify, Inc",Canada,none
xmpow.com,23.227.38.74,"Shopify, Inc",Canada,none
tahariasl.com,23.227.38.32,"Shopify, Inc",Canada,none
aninebing.com,23.227.38.32,"Shopify, Inc",Canada,none
growyoursocials.shop,23.227.38.65,"Shopify, Inc",Canada,none
croveshop.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
lebs.com,23.227.38.65,"Shopify, Inc",Canada,none
cotopaxi.com,23.227.38.32,"Shopify, Inc",Canada,none
koraorganics.com,23.227.38.32,"Shopify, Inc",Canada,none
blvck.com,23.227.38.65,"Shopify, Inc",Canada,none
youtooz.com,23.227.38.32,"Shopify, Inc",Canada,none
volcom.com,23.227.38.32,"Shopify, Inc",Canada,none
revantoptics.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
junkbrands.com,23.227.38.32,"Shopify, Inc",Canada,none
haloandhorns.com.au,23.227.38.32,"Shopify, Inc",Canada,none
joeysturgistones.com,23.227.38.32,"Shopify, Inc",Canada,none
safariland.com,23.227.38.65,"Shopify, Inc",Canada,none
theyamazakihome.com,23.227.38.32,"Shopify, Inc",Canada,none
rhone.com,23.227.38.74,"Shopify, Inc",Canada,none
lojaprati.com.br,23.227.38.65,"Shopify, Inc",Canada,none
brassclothing.com,23.227.38.32,"Shopify, Inc",Canada,none
happyskinco.com,23.227.38.32,"Shopify, Inc",Canada,none
crownandcaliber.com,23.227.38.74,"Shopify, Inc",Canada,none
halolife.io,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
happbrand.com,23.227.38.32,"Shopify, Inc",Canada,none
luminskin.com,23.227.38.65,"Shopify, Inc",Canada,none
shopcider.com,23.227.38.32,"Shopify, Inc",Canada,none
baby-bear.co,23.227.38.65,"Shopify, Inc",Canada,none
rkalycosmetic.net,23.227.38.66,"Shopify, Inc",Canada,none
kyliecosmetics.com,23.227.38.74,"Shopify, Inc",Canada,none
lululook.com,23.227.38.32,"Shopify, Inc",Canada,none
hedleyandbennett.com,23.227.38.74,"Shopify, Inc",Canada,none
ninelineapparel.com,23.227.38.32,"Shopify, Inc",Canada,none
hattonlabs.com,23.227.38.68,"Shopify, Inc",Canada,none
mirascreen.com,23.227.38.32,"Shopify, Inc",Canada,none
turnedyellow.com,23.227.38.32,"Shopify, Inc",Canada,none
hellotushy.com,23.227.38.32,"Shopify, Inc",Canada,none
digitalblak.com,23.227.38.32,"Shopify, Inc",Canada,none
reservebar.com,23.227.38.32,"Shopify, Inc",Canada,none
goodamerican.com,23.227.38.32,"Shopify, Inc",Canada,none
rockflowerpaper.com,23.227.38.32,"Shopify, Inc",Canada,none
bigblanket.com,23.227.38.32,"Shopify, Inc",Canada,none
huntinglodge.no,23.227.38.32,"Shopify, Inc",Canada,none
oukitel.com,23.227.38.32,"Shopify, Inc",Canada,none
panacche.com,23.227.38.65,"Shopify, Inc",Canada,none
undergroundshirts.com,23.227.38.32,"Shopify, Inc",Canada,none
herbivorebotanicals.com,23.227.38.32,"Shopify, Inc",Canada,none
hatchcollection.com,23.227.38.32,"Shopify, Inc",Canada,none
waxcenter.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
firecider.com,23.227.38.32,"Shopify, Inc",Canada,none
huset-shop.com,23.227.38.32,"Shopify, Inc",Canada,none
highlinewellness.com,23.227.38.32,"Shopify, Inc",Canada,none
ecigwizard.com,23.227.38.32,"Shopify, Inc",Canada,none
incendium.online,23.227.38.32,"Shopify, Inc",Canada,none
zinus.com,23.227.38.74,"Shopify, Inc",Canada,none
commonthreadco.com,23.227.38.32,"Shopify, Inc",Canada,none
malbongolf.com,23.227.38.32,"Shopify, Inc",Canada,none
axialgeo.com,23.227.38.65,"Shopify, Inc",Canada,none
buckmason.com,23.227.38.32,"Shopify, Inc",Canada,none
hypebargains.com,23.227.38.71,"Shopify, Inc",Canada,none
thegloriousdead.com,23.227.38.32,"Shopify, Inc",Canada,none
bettystoybox.com,23.227.38.32,"Shopify, Inc",Canada,none
yncacademy.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
neonstellar.com,23.227.38.32,"Shopify, Inc",Canada,none
newzealandhoneytraders.co.nz,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
skinnymetea.com.au,23.227.38.74,"Shopify, Inc",Canada,none
hismileteeth.com,23.227.38.32,"Shopify, Inc",Canada,none
leafremedys.com,23.227.38.32,"Shopify, Inc",Canada,none
kcsnaturalhealthandbeauty.com,23.227.38.32,"Shopify, Inc",Canada,none
bearmattress.com,23.227.38.32,"Shopify, Inc",Canada,none
madetrade.com,23.227.38.32,"Shopify, Inc",Canada,none
piranhatools.co.nz,23.227.38.32,"Shopify, Inc",Canada,none
dailysteals.com,23.227.38.74,"Shopify, Inc",Canada,none
amyojewelry.com,23.227.38.32,"Shopify, Inc",Canada,none
eirtree.com,23.227.38.32,"Shopify, Inc",Canada,none
beautybio.com,23.227.38.32,"Shopify, Inc",Canada,none
weareunderground.com,23.227.38.65,"Shopify, Inc",Canada,none
keilhub.com,23.227.38.65,"Shopify, Inc",Canada,none
lacausaclothing.com,23.227.38.32,"Shopify, Inc",Canada,none
milkbarstore.com,23.227.38.32,"Shopify, Inc",Canada,none
triumphfactoryoutlet.com,23.227.38.32,"Shopify, Inc",Canada,none
joovv.com,23.227.38.32,"Shopify, Inc",Canada,none
blendsus.com,23.227.38.32,"Shopify, Inc",Canada,none
kenzzi.com,23.227.38.72,"Shopify, Inc",Canada,none
igourmet.com,23.227.38.65,"Shopify, Inc",Canada,none
packagefreeshop.com,23.227.38.65,"Shopify, Inc",Canada,none
partakefoods.com,23.227.38.32,"Shopify, Inc",Canada,none
knowear.co,23.227.38.32,"Shopify, Inc",Canada,none
altitude-sports.com,23.227.38.32,"Shopify, Inc",Canada,none
stio.com,23.227.38.32,"Shopify, Inc",Canada,none
thebrick.com,23.227.38.32,"Shopify, Inc",Canada,none
thursdayboots.com,23.227.38.65,"Shopify, Inc",Canada,none
canvascultures.com,23.227.38.32,"Shopify, Inc",Canada,none
hanaleicompany.com,23.227.38.32,"Shopify, Inc",Canada,none
saxxunderwear.com,23.227.38.32,"Shopify, Inc",Canada,none
creality3d.shop,23.227.38.32,"Shopify, Inc",Canada,none
ridgewallet.com,23.227.38.32,"Shopify, Inc",Canada,none
latrendzes.com,23.227.38.32,"Shopify, Inc",Canada,none
lumbarology.com,23.227.38.32,"Shopify, Inc",Canada,none
wallicases.com,23.227.38.32,"Shopify, Inc",Canada,none
vanitywagon.in,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
4catlover.com,23.227.38.65,"Shopify, Inc",Canada,none
chichiclothing.com,23.227.38.32,"Shopify, Inc",Canada,none
packagingsupplies.com,23.227.38.32,"Shopify, Inc",Canada,none
bulksupplements.com,23.227.38.32,"Shopify, Inc",Canada,none
mastertalks.tw,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
makeupgeek.com,23.227.38.32,"Shopify, Inc",Canada,none
leitemall.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
fabricafurnishings.com,23.227.38.32,"Shopify, Inc",Canada,none
zenogym.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
ecofoodtray.com,23.227.38.32,"Shopify, Inc",Canada,none
abbottlyon.de,23.227.38.32,"Shopify, Inc",Canada,none
nicocindy.com,23.227.38.32,"Shopify, Inc",Canada,none
plumpshop.com,23.227.38.32,"Shopify, Inc",Canada,none
nestedbean.com,23.227.38.32,"Shopify, Inc",Canada,none
itokri.com,23.227.38.32,"Shopify, Inc",Canada,none
schoolhouse.com,23.227.38.32,"Shopify, Inc",Canada,none
thrivecausemetics.com,23.227.38.32,"Shopify, Inc",Canada,none
libertazleathers.com,23.227.38.32,"Shopify, Inc",Canada,none
babymori.com,23.227.38.64,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
nisolo.com,23.227.38.32,"Shopify, Inc",Canada,none
kkwbeauty.com,23.227.38.32,"Shopify, Inc",Canada,none
properlbc.com,23.227.38.32,"Shopify, Inc",Canada,none
carboncoco.com,23.227.38.32,"Shopify, Inc",Canada,none
spreadhome.com,23.227.38.32,"Shopify, Inc",Canada,none
coatofarms.nyc,23.227.38.32,"Shopify, Inc",Canada,none
nominalx.com,23.227.38.32,"Shopify, Inc",Canada,none
builtbar.com,23.227.38.65,"Shopify, Inc",Canada,none
liftandrise.com,23.227.38.32,"Shopify, Inc",Canada,none
spineseater.com,23.227.38.69,"Shopify, Inc",Canada,none
makartt.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
fantasyfixture.com,23.227.38.65,"Shopify, Inc",Canada,none
ramaworks.store,23.227.38.73,"Shopify, Inc",Canada,none
boostertheme.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
dumbgood.com,23.227.38.32,"Shopify, Inc",Canada,none
hanksbelts.com,23.227.38.32,"Shopify, Inc",Canada,none
grip6.com,23.227.38.74,"Shopify, Inc",Canada,none
capesindia.com,23.227.38.32,"Shopify, Inc",Canada,none
littleeventco.com.au,23.227.38.32,"Shopify, Inc",Canada,none
tigerbottles.com,23.227.38.65,"Shopify, Inc",Canada,none
custopads.com,23.227.38.73,"Shopify, Inc",Canada,none
ellypistol.com,23.227.38.65,"Shopify, Inc",Canada,none
mudwtr.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
lusbrands.com,23.227.38.32,"Shopify, Inc",Canada,none
loungefly.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
jackedfactory.com,23.227.38.32,"Shopify, Inc",Canada,none
fietsenconcurrent.nl,23.227.38.32,"Shopify, Inc",Canada,none
beckandhersey.com,23.227.38.32,"Shopify, Inc",Canada,none
lorisshoes.com,23.227.38.32,"Shopify, Inc",Canada,none
snatcher.co.za,23.227.38.32,"Shopify, Inc",Canada,none
sunwarrior.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
polene-paris.com,23.227.38.32,"Shopify, Inc",Canada,none
rhinoshield.tw,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
catserviceperu.com,23.227.38.32,"Shopify, Inc",Canada,none
mission.com,23.227.38.32,"Shopify, Inc",Canada,none
rpmtesla.com,23.227.38.36,"Shopify, Inc",Canada,none
itzyritzy.com,23.227.38.32,"Shopify, Inc",Canada,none
boardgamegeekstore.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
maximillia.com,23.227.38.32,"Shopify, Inc",Canada,none
designpublic.com,23.227.38.32,"Shopify, Inc",Canada,none
nativecos.com,23.227.38.32,"Shopify, Inc",Canada,none
blueland.com,23.227.38.74,"Shopify, Inc",Canada,none
teamail.pl,23.227.38.65,"Shopify, Inc",Canada,none
umbra.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
yakima.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
shoppehr.com,23.227.38.32,"Shopify, Inc",Canada,none
littlesleepies.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
cheeseandyogurt.co.uk,23.227.38.32,"Shopify, Inc",Canada,none
meshki.us,23.227.38.32,"Shopify, Inc",Canada,none
montanabrandtools.com,23.227.38.32,"Shopify, Inc",Canada,none
glowrecipe.com,23.227.38.68,"Shopify, Inc",Canada,none
opte.com,23.227.38.32,"Shopify, Inc",Canada,none
archetypethemes.co,23.227.38.32,"Shopify, Inc",Canada,none
kinobody.com,23.227.38.32,"Shopify, Inc",Canada,none
spikeball.com,23.227.38.32,"Shopify, Inc",Canada,none
lashify.com,23.227.38.32,"Shopify, Inc",Canada,none
getgoodmolecules.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
cheeseandyogurtmaking.com,23.227.38.32,"Shopify, Inc",Canada,none
mita-sneakers.co.jp,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
lindafinegold.com,23.227.38.32,"Shopify, Inc",Canada,none
vincerocollective.com,23.227.38.32,"Shopify, Inc",Canada,none
currentbody.com,23.227.38.32,"Shopify, Inc",Canada,none
curaloe-shop.com,23.227.38.65,"Shopify, Inc",Canada,none
chubbiesshorts.com,23.227.38.32,"Shopify, Inc",Canada,none
moonco.co,23.227.38.32,"Shopify, Inc",Canada,none
elegantautoretail.com,23.227.38.65,"Shopify, Inc",Canada,none
staycourant.com,23.227.38.65,"Shopify, Inc",Canada,none
lakepajamas.com,23.227.38.32,"Shopify, Inc",Canada,none
dolorescahill.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
mrsweetsleep.fr,23.227.38.73,"Shopify, Inc",Canada,none
porterroad.com,23.227.38.65,"Shopify, Inc",Canada,none
pinkblushmaternity.com,23.227.38.65,"Shopify, Inc",Canada,none
uspoloassn.com,23.227.38.32,"Shopify, Inc",Canada,none
earthmamaorganics.com,23.227.38.65,"Shopify, Inc",Canada,none
myelicto.com,23.227.38.32,"Shopify, Inc",Canada,none
endy.com,23.227.38.32,"Shopify, Inc",Canada,none
asrv.com,23.227.38.32,"Shopify, Inc",Canada,none
limited77.com,23.227.38.65,"Shopify, Inc",Canada,none
drinkgerrys.com,23.227.38.32,"Shopify, Inc",Canada,none
mydreamveneers.com,23.227.38.32,"Shopify, Inc",Canada,none
stevemadden.com,23.227.38.32,"Shopify, Inc",Canada,none
cobrafoaminserts.com,23.227.38.32,"Shopify, Inc",Canada,none
mcaffeine.com,23.227.38.32,"Shopify, Inc",Canada,none
ezpzfun.com,23.227.38.32,"Shopify, Inc",Canada,none
nomadgrills.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
merge4.com,23.227.38.32,"Shopify, Inc",Canada,none
hypop.com.au,23.227.38.32,"Shopify, Inc",Canada,none
simplistic.com,23.227.38.32,"Shopify, Inc",Canada,none
emblahome.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
mysticridges.com,23.227.38.32,"Shopify, Inc",Canada,none
cymatics.fm,23.227.38.32,"Shopify, Inc",Canada,none
mochipan.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
westhikers.co,23.227.38.74,"Shopify, Inc",Canada,none
himiwaybike.com,23.227.38.69,"Shopify, Inc",Canada,none
aukey.com,23.227.38.65,"Shopify, Inc",Canada,none
caseologycases.com,23.227.38.32,"Shopify, Inc",Canada,none
astitchahalf.net,23.227.38.32,"Shopify, Inc",Canada,none
alphaindustries.com,23.227.38.65,"Shopify, Inc",Canada,none
umzu.com,23.227.38.32,"Shopify, Inc",Canada,none
herotrainingclubs.com,23.227.38.32,"Shopify, Inc",Canada,none
nextdoorspecials.com,23.227.38.65,"Shopify, Inc",Canada,none
ryderwear.com,23.227.38.74,"Shopify, Inc",Canada,none
youthtothepeople.com,23.227.38.32,"Shopify, Inc",Canada,none
edelkrone.com,23.227.38.65,"Shopify, Inc",Canada,none
mylesapparel.com,23.227.38.32,"Shopify, Inc",Canada,none
pethonesty.com,23.227.38.32,"Shopify, Inc",Canada,none
ctbiotech.com,23.227.38.65,"Shopify, Inc",Canada,none
bornprimitive.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
thehouseofrare.com,23.227.38.32,"Shopify, Inc",Canada,none
glamseamless.com,23.227.38.65,"Shopify, Inc",Canada,none
macklowegallery.com,23.227.38.65,"Shopify, Inc",Canada,none
nocomplyatx.com,23.227.38.32,"Shopify, Inc",Canada,none
cadenlane.com,23.227.38.32,"Shopify, Inc",Canada,none
thegoodpatch.com,23.227.38.32,"Shopify, Inc",Canada,none
shopvida.com,23.227.38.32,"Shopify, Inc",Canada,none
shopnewrepublic.com,23.227.38.32,"Shopify, Inc",Canada,none
archivaldesigns.com,23.227.38.32,"Shopify, Inc",Canada,none
gefuhle.com,23.227.38.32,"Shopify, Inc",Canada,none
franklinmint.com,23.227.38.65,"Shopify, Inc",Canada,none
matluxe.com,23.227.38.32,"Shopify, Inc",Canada,none
modells.com,23.227.38.65,"Shopify, Inc",Canada,none
makemyvape.co.uk,23.227.38.32,"Shopify, Inc",Canada,none
